transaction_id,customer_id,category,quantity,unit_price,transaction_date
1765,255,Apparel,4,828.85,2026-06-23
1766,255,Electronics,1,767.7,2026-06-26
1767,255,Sports,2,958.04,2026-06-28
1768,255,Beauty,1,1721.13,2026-07-04
1769,255,Beauty,4,2487.75,2026-07-06
1770,256,Grocery,3,675.21,2025-09-16
1771,256,Grocery,4,3319.89,2025-11-08
1772,256,Beauty,1,1017.2,2026-04-20
1773,256,Home & Kitchen,2,3120.82,2026-06-01
1774,257,Electronics,2,3051.45,2024-12-01
1775,257,Beauty,1,2344.45,2025-01-27
1776,257,Grocery,3,3889.17,2025-02-07
1777,257,Home & Kitchen,2,1920.87,2025-07-03
1778,257,Electronics,2,652.62,2025-08-04
1779,257,Sports,4,1557.34,2025-11-09
1780,258,Apparel,3,948.3,2025-01-24
1781,258,Electronics,4,2598.03,2025-02-10
1782,258,Beauty,2,2056.06,2025-05-27
1783,258,Electronics,4,3373.53,2026-05-30
1784,258,Electronics,4,2520.19,2026-06-02
1785,259,Sports,4,2615.07,2025-05-05
1786,259,Apparel,3,2823.69,2025-05-21
1787,259,Electronics,1,2430.09,2025-06-15
1788,259,Beauty,1,1965.77,2025-07-31
1789,259,Sports,3,3666.63,2025-08-09
1790,260,Sports,3,2517.74,2026-06-26
1791,261,Apparel,4,1430.64,2025-03-13
1792,261,Electronics,1,1727.14,2025-04-06
1793,261,Sports,1,1325.11,2025-04-18
1794,261,Electronics,1,845.53,2025-05-08
1795,261,Grocery,3,2450.99,2025-07-13
1796,261,Home & Kitchen,4,3939.26,2025-08-10
1797,261,Sports,1,3761.58,2026-01-09
1798,261,Sports,4,2316.93,2026-01-15
1799,261,Sports,4,2122.8,2026-01-25
1800,261,Grocery,1,630.88,2026-02-08
1801,261,Electronics,2,2830.75,2026-02-15
1802,261,Electronics,3,2780.37,2026-04-21
1803,261,Grocery,1,1104.6,2026-07-03
1804,262,Electronics,3,1812.98,2026-06-21
1805,263,Sports,4,319.28,2026-05-01
1806,263,Home & Kitchen,1,1837.19,2026-05-10
1807,263,Sports,4,2326.16,2026-05-12
1808,263,Sports,3,3812.46,2026-05-17
1809,263,Apparel,2,848.55,2026-05-22
1810,263,Grocery,2,2319.11,2026-06-22
1811,263,Beauty,1,298.64,2026-06-26
1812,263,Grocery,3,3956.72,2026-06-30
1813,263,Grocery,4,1598.35,2026-07-18
1814,264,Electronics,3,2167.57,2025-09-09
1815,264,Sports,3,1920.69,2025-09-17
1816,264,Home & Kitchen,3,1923.7,2025-09-27
1817,264,Electronics,4,584.97,2025-10-01
1818,264,Sports,4,3018.63,2025-10-15
1819,264,Apparel,1,2918.0,2025-10-25
1820,264,Electronics,2,2102.31,2025-11-17
1821,264,Electronics,3,2980.5,2025-11-23
1822,264,Home & Kitchen,2,2597.65,2025-12-22
1823,264,Sports,1,422.43,2025-12-30
1824,264,Home & Kitchen,3,3955.86,2026-01-15
1825,264,Beauty,1,3656.23,2026-01-29
1826,264,Grocery,2,2665.06,2026-02-15
1827,264,Home & Kitchen,2,2811.5,2026-02-21
1828,264,Electronics,2,3210.55,2026-02-24
1829,264,Grocery,2,1431.63,2026-04-02
1830,264,Apparel,3,555.7,2026-04-03
1831,264,Grocery,4,2488.26,2026-04-13
1832,264,Sports,4,835.67,2026-04-17
1833,264,Home & Kitchen,3,925.98,2026-05-06
1834,264,Sports,1,1855.45,2026-05-19
1835,264,Home & Kitchen,2,2298.68,2026-05-28
1836,264,Electronics,2,903.24,2026-06-06
1837,264,Beauty,3,1174.41,2026-07-02
1838,264,Sports,2,3158.05,2026-07-06
1839,264,Sports,3,2949.14,2026-07-17
1840,264,Apparel,4,3432.39,2026-07-22
1841,265,Apparel,4,2152.0,2026-07-20
1842,266,Sports,1,2922.76,2025-07-26
1843,266,Apparel,2,2814.06,2025-09-16
1844,266,Grocery,3,2531.23,2025-12-05
1845,266,Grocery,1,2317.93,2025-12-13
1846,266,Beauty,2,2901.36,2026-05-06
1847,266,Beauty,3,2084.8,2026-06-27
1848,266,Sports,3,702.36,2026-07-04
1849,267,Electronics,4,2314.44,2025-02-18
1850,267,Grocery,1,2238.54,2025-03-06
1851,267,Grocery,4,2760.55,2025-04-01
1852,267,Grocery,4,285.09,2025-06-20
1853,267,Home & Kitchen,4,3702.17,2025-09-25
1854,267,Apparel,3,3704.63,2026-02-27
1855,267,Sports,1,1555.9,2026-04-23
1856,267,Beauty,1,2729.05,2026-06-04
1857,267,Sports,4,3736.09,2026-06-24
1858,268,Sports,4,916.15,2025-02-15
1859,268,Apparel,3,483.52,2025-02-27
1860,268,Home & Kitchen,4,187.41,2025-03-03
1861,268,Grocery,4,2326.45,2025-03-31
1862,268,Home & Kitchen,4,2726.32,2025-05-24
1863,268,Apparel,3,1836.95,2025-08-18
1864,268,Grocery,1,1253.21,2025-08-27
1865,268,Electronics,1,1182.59,2025-09-05
1866,268,Beauty,3,2273.67,2025-10-23
1867,268,Home & Kitchen,3,2186.23,2025-11-10
1868,268,Sports,4,3423.28,2025-11-27
1869,268,Apparel,2,2293.73,2026-02-03
1870,268,Sports,4,1180.24,2026-03-01
1871,268,Electronics,3,2643.69,2026-03-23
1872,268,Electronics,3,2292.02,2026-05-31
1873,268,Sports,3,1595.23,2026-06-08
1874,268,Home & Kitchen,4,2333.68,2026-07-29
1875,269,Beauty,3,3689.37,2025-06-26
1876,269,Beauty,3,2161.62,2025-10-26
1877,269,Sports,2,1788.38,2026-06-18
1878,270,Home & Kitchen,3,3465.83,2026-06-24
1879,271,Grocery,3,340.23,2025-01-04
1880,271,Sports,1,737.16,2025-01-29
1881,271,Beauty,1,1582.82,2025-03-03
1882,271,Home & Kitchen,1,1204.53,2025-03-04
1883,271,Sports,1,3770.09,2025-04-10
1884,271,Beauty,4,2899.18,2025-04-11
1885,271,Grocery,1,3148.44,2025-06-03
1886,271,Grocery,4,686.07,2025-06-11
1887,271,Sports,1,1837.04,2025-06-29
1888,271,Sports,3,3867.31,2025-07-24
1889,271,Electronics,3,957.54,2025-08-05
1890,271,Apparel,4,3633.41,2025-09-14
1891,271,Electronics,4,1902.11,2025-10-24
1892,271,Sports,2,2452.67,2025-11-01
1893,271,Apparel,3,184.96,2026-01-13
1894,271,Sports,2,3894.25,2026-01-18
1895,271,Beauty,3,1835.5,2026-01-30
1896,271,Apparel,1,1716.52,2026-01-31
1897,271,Sports,4,3458.26,2026-02-28
1898,271,Apparel,1,2640.86,2026-03-03
1899,271,Apparel,2,2768.31,2026-03-31
1900,271,Electronics,1,3166.59,2026-05-09
1901,271,Apparel,2,3689.52,2026-05-29
1902,271,Apparel,4,3451.36,2026-06-14
1903,271,Home & Kitchen,4,2726.78,2026-06-14
1904,271,Apparel,1,2407.33,2026-06-15
1905,271,Electronics,1,885.15,2026-06-17
1906,271,Home & Kitchen,1,3698.51,2026-06-30
1907,271,Home & Kitchen,2,2029.77,2026-07-13
1908,271,Electronics,1,1790.37,2026-07-19
1909,272,Sports,1,2173.04,2025-08-26
1910,273,Electronics,2,3600.71,2024-12-27
1911,273,Electronics,4,500.45,2025-12-23
1912,273,Electronics,3,3632.4,2026-02-27
1913,273,Apparel,3,3888.97,2026-03-07
1914,273,Home & Kitchen,2,2412.97,2026-05-26
1915,273,Apparel,3,1286.91,2026-07-04
1916,273,Electronics,4,1810.3,2026-07-08
1917,274,Home & Kitchen,1,2949.93,2026-07-16
1918,275,Beauty,1,720.3,2024-11-29
1919,275,Home & Kitchen,4,2065.52,2024-12-25
1920,275,Grocery,4,3732.81,2025-01-03
1921,275,Electronics,4,3783.3,2025-06-12
1922,275,Electronics,1,2290.05,2026-05-20
1923,276,Grocery,2,2029.22,2026-02-22
1924,276,Home & Kitchen,1,334.64,2026-02-28
1925,276,Grocery,4,3424.48,2026-03-28
1926,276,Electronics,4,550.34,2026-06-05
1927,277,Grocery,3,1807.46,2026-06-23
1928,278,Grocery,3,1137.5,2026-03-01
1929,278,Apparel,1,2277.48,2026-03-19
1930,278,Apparel,1,3525.68,2026-05-19
1931,278,Apparel,1,3074.22,2026-06-15
1932,279,Beauty,4,1193.6,2026-05-15
1933,280,Grocery,4,598.67,2026-05-13
1934,281,Home & Kitchen,2,772.07,2026-02-07
1935,281,Electronics,1,1010.96,2026-02-10
1936,281,Beauty,4,3556.98,2026-02-17
1937,281,Apparel,2,2763.03,2026-02-20
1938,281,Grocery,3,2559.92,2026-02-22
1939,281,Electronics,4,3308.73,2026-03-09
1940,281,Beauty,3,2143.92,2026-03-12
1941,281,Beauty,1,811.92,2026-04-09
1942,281,Home & Kitchen,1,3029.44,2026-04-09
1943,281,Grocery,2,3741.03,2026-04-21
1944,281,Grocery,2,2922.29,2026-04-23
1945,281,Electronics,2,2509.07,2026-05-02
1946,281,Apparel,1,1290.03,2026-05-04
1947,281,Beauty,4,3057.99,2026-05-07
1948,281,Beauty,1,2360.7,2026-05-10
1949,281,Home & Kitchen,4,3881.18,2026-05-19
1950,281,Apparel,2,1077.97,2026-05-20
1951,281,Apparel,3,3695.88,2026-05-20
1952,281,Home & Kitchen,4,2375.75,2026-05-25
1953,281,Sports,1,3026.45,2026-05-31
1954,281,Apparel,4,3317.71,2026-06-01
1955,281,Home & Kitchen,3,2853.87,2026-06-11
1956,281,Beauty,4,2647.4,2026-06-16
1957,281,Sports,1,2660.0,2026-06-19
1958,281,Sports,2,2566.41,2026-06-24
1959,281,Electronics,2,1779.15,2026-06-25
1960,281,Beauty,2,1504.12,2026-07-04
1961,281,Electronics,4,949.55,2026-07-04
1962,281,Beauty,3,3534.26,2026-07-07
1963,281,Grocery,2,3495.29,2026-07-19
1964,282,Home & Kitchen,1,3023.51,2026-03-13
1965,282,Home & Kitchen,2,940.25,2026-03-18
1966,282,Electronics,3,2473.36,2026-05-05
1967,282,Beauty,4,1746.13,2026-05-16
1968,282,Sports,1,620.0,2026-06-15
1969,283,Grocery,4,2775.27,2025-09-16
1970,283,Grocery,4,325.75,2025-10-25
1971,283,Electronics,2,723.72,2025-12-07
1972,283,Sports,4,3055.04,2025-12-19
1973,283,Apparel,2,3829.82,2026-03-16
1974,283,Beauty,4,719.86,2026-04-12
1975,283,Home & Kitchen,1,2625.83,2026-06-17
1976,283,Grocery,2,1109.4,2026-07-10
1977,283,Home & Kitchen,1,1498.51,2026-07-22
1978,284,Grocery,3,3395.56,2025-09-22
1979,284,Apparel,1,3897.1,2025-11-21
1980,284,Sports,3,1592.83,2025-12-10
1981,284,Sports,2,530.52,2025-12-11
1982,284,Apparel,1,904.61,2025-12-29
1983,284,Sports,2,2193.02,2025-12-30
1984,284,Apparel,2,324.85,2026-01-17
1985,284,Apparel,1,220.88,2026-01-18
1986,284,Home & Kitchen,1,1295.21,2026-01-25
1987,284,Apparel,3,740.3,2026-01-31
1988,284,Sports,4,3951.18,2026-02-13
1989,284,Electronics,3,336.05,2026-02-21
1990,284,Grocery,1,2117.32,2026-02-23
1991,284,Apparel,4,3930.34,2026-03-15
1992,284,Sports,3,3577.74,2026-04-29
1993,284,Electronics,1,2102.83,2026-05-28
1994,284,Home & Kitchen,2,984.01,2026-06-20
1995,284,Grocery,3,2317.36,2026-07-13
1996,285,Electronics,4,3836.18,2026-03-29
1997,285,Apparel,1,2012.95,2026-04-07
1998,285,Electronics,1,999.28,2026-04-12
1999,285,Grocery,3,2340.27,2026-04-16
2000,285,Electronics,2,1219.68,2026-04-18
2001,285,Electronics,1,213.24,2026-04-25
2002,285,Home & Kitchen,2,348.09,2026-05-04
2003,285,Sports,3,3955.95,2026-05-19
2004,285,Apparel,1,323.34,2026-05-20
2005,285,Electronics,3,2577.78,2026-06-18
2006,286,Apparel,4,3384.12,2025-06-26
2007,286,Home & Kitchen,1,1643.06,2025-07-24
2008,286,Home & Kitchen,3,2094.22,2025-08-17
2009,286,Home & Kitchen,1,3627.29,2025-10-21
2010,286,Grocery,4,3008.99,2025-12-14
2011,286,Grocery,4,3166.26,2025-12-31
2012,286,Apparel,4,3309.44,2026-01-12
2013,286,Home & Kitchen,3,1101.56,2026-02-22
2014,286,Apparel,1,3336.08,2026-06-26
2015,287,Home & Kitchen,2,2874.04,2026-06-19
2016,288,Apparel,4,902.45,2026-04-29
2017,289,Apparel,2,2290.57,2025-04-20
2018,289,Beauty,4,2738.89,2025-05-23
2019,289,Beauty,2,1263.18,2025-06-20
2020,289,Apparel,4,2734.75,2025-07-06
2021,289,Beauty,1,1146.09,2025-07-12
2022,290,Home & Kitchen,2,2720.57,2025-07-21
2023,290,Apparel,1,1127.04,2025-11-13
2024,290,Beauty,4,307.42,2026-06-03
2025,291,Electronics,4,3277.4,2026-03-13
2026,291,Grocery,3,1446.78,2026-04-02
2027,291,Home & Kitchen,4,463.48,2026-04-10
2028,291,Home & Kitchen,2,2338.67,2026-04-26
2029,291,Electronics,4,1368.89,2026-05-15
2030,291,Sports,1,489.34,2026-06-14
2031,291,Grocery,2,2561.0,2026-06-15
2032,291,Electronics,4,2824.89,2026-06-22
2033,291,Beauty,2,2774.9,2026-07-06
2034,291,Sports,4,2437.09,2026-07-22
2035,292,Grocery,4,3717.79,2026-06-02
2036,292,Electronics,4,2333.5,2026-06-03
2037,292,Apparel,2,2113.61,2026-06-06
2038,292,Electronics,2,2386.21,2026-06-06
2039,292,Grocery,3,2795.95,2026-06-18
2040,292,Sports,2,2286.28,2026-06-18
2041,292,Home & Kitchen,2,3129.15,2026-06-18
2042,292,Electronics,4,1445.83,2026-06-20
2043,292,Apparel,4,3903.04,2026-06-26
2044,292,Home & Kitchen,4,2747.31,2026-06-26
2045,292,Beauty,1,3261.41,2026-06-27
2046,293,Home & Kitchen,3,2309.35,2025-06-12
2047,293,Home & Kitchen,4,273.5,2026-06-22
2048,294,Sports,1,3207.51,2024-10-04
2049,294,Apparel,2,1314.16,2024-10-24
2050,294,Sports,3,3908.21,2024-10-25
2051,294,Sports,2,1019.84,2024-11-11
2052,294,Electronics,2,3149.88,2024-11-26
2053,294,Electronics,4,743.6,2025-01-10
2054,294,Grocery,1,1327.24,2025-02-01
2055,294,Apparel,2,3027.72,2025-03-06
2056,294,Beauty,3,3026.95,2025-07-23
2057,294,Electronics,2,1799.87,2025-08-27
2058,294,Beauty,4,336.15,2025-12-12
2059,294,Electronics,1,214.95,2026-01-17
2060,294,Beauty,4,2143.5,2026-07-23
2061,295,Home & Kitchen,3,2190.05,2025-04-13
2062,295,Beauty,4,581.38,2026-05-24
2063,296,Sports,2,901.19,2026-03-02
2064,297,Home & Kitchen,1,2243.25,2024-11-04
2065,297,Grocery,1,2919.7,2024-11-04
2066,297,Sports,1,3938.01,2024-11-26
2067,297,Grocery,3,2382.0,2025-01-07
2068,297,Home & Kitchen,3,2401.3,2025-02-20
2069,297,Sports,3,1802.8,2025-03-16
2070,297,Electronics,4,1676.34,2025-04-20
2071,297,Beauty,4,1648.26,2025-04-23
2072,297,Electronics,4,534.79,2025-04-26
2073,297,Grocery,3,2111.12,2025-08-18
2074,297,Grocery,1,842.3,2025-09-09
2075,297,Electronics,1,2504.84,2025-09-13
2076,297,Beauty,3,768.98,2025-11-10
2077,297,Beauty,2,1163.28,2025-11-16
2078,297,Home & Kitchen,3,1867.86,2025-12-09
2079,297,Apparel,3,2345.93,2026-02-16
2080,297,Home & Kitchen,4,2554.44,2026-05-03
2081,297,Sports,3,3208.48,2026-06-10
2082,297,Apparel,2,3134.98,2026-06-14
2083,297,Grocery,3,1151.42,2026-06-15
2084,297,Home & Kitchen,4,589.48,2026-06-29
2085,297,Beauty,2,1196.3,2026-07-02
2086,297,Grocery,3,2578.5,2026-07-03
2087,297,Home & Kitchen,3,2378.32,2026-07-13
2088,298,Apparel,2,3260.53,2025-08-17
2089,298,Apparel,4,3812.75,2025-11-08
2090,298,Beauty,2,1451.44,2026-01-20
2091,298,Home & Kitchen,2,3172.55,2026-03-29
2092,298,Apparel,4,2318.38,2026-06-08
2093,298,Home & Kitchen,2,2715.15,2026-06-25
2094,298,Electronics,2,2344.72,2026-07-01
2095,298,Sports,1,531.85,2026-07-02
2096,299,Beauty,1,3864.92,2025-11-04
2097,299,Apparel,3,1644.66,2026-02-02
2098,299,Grocery,4,561.95,2026-06-13
2099,300,Grocery,4,3877.15,2026-06-23
2100,301,Electronics,1,394.29,2026-01-23
2101,301,Sports,4,159.26,2026-02-09
2102,301,Home & Kitchen,1,557.31,2026-02-27
2103,301,Grocery,3,2569.48,2026-03-26
2104,301,Grocery,1,1729.18,2026-05-17
2105,302,Sports,4,410.99,2026-01-02
2106,303,Sports,1,1098.27,2026-02-19
2107,303,Electronics,1,1073.87,2026-02-22
2108,303,Apparel,3,3709.15,2026-03-06
2109,303,Electronics,3,3362.9,2026-03-13
2110,303,Grocery,2,285.82,2026-03-23
2111,303,Home & Kitchen,2,2674.79,2026-03-28
2112,303,Grocery,3,1081.73,2026-04-06
2113,303,Home & Kitchen,1,3720.0,2026-04-08
2114,303,Electronics,3,2698.46,2026-05-08
2115,303,Beauty,2,1041.89,2026-05-10
2116,303,Sports,4,3377.16,2026-05-13
2117,303,Electronics,4,1869.53,2026-05-26
2118,303,Apparel,1,3997.68,2026-05-28
2119,303,Beauty,2,3118.83,2026-06-11
2120,303,Sports,3,2868.53,2026-06-24
2121,303,Apparel,2,1127.22,2026-06-28
2122,303,Electronics,1,2774.73,2026-06-29
2123,303,Electronics,2,3059.11,2026-07-10
2124,303,Sports,1,2692.44,2026-07-19
2125,304,Apparel,2,478.65,2026-03-10
2126,304,Grocery,2,1456.43,2026-04-01
2127,304,Beauty,2,2681.46,2026-04-12
2128,304,Home & Kitchen,4,3297.19,2026-04-18
2129,304,Sports,3,1541.61,2026-04-18
2130,304,Grocery,1,2425.83,2026-04-27
2131,304,Grocery,1,356.1,2026-06-04
2132,304,Sports,3,782.46,2026-06-24
2133,305,Electronics,4,3866.54,2025-12-26
2134,305,Home & Kitchen,1,2467.43,2026-01-26
2135,305,Grocery,4,707.57,2026-02-16
2136,305,Sports,3,2809.1,2026-03-04
2137,305,Beauty,4,2212.06,2026-03-17
2138,305,Apparel,1,1951.71,2026-04-15
2139,305,Sports,2,2322.29,2026-04-21
2140,305,Apparel,4,3266.71,2026-05-28
2141,305,Grocery,1,3918.27,2026-06-09
2142,305,Grocery,2,3301.24,2026-06-23
2143,306,Beauty,3,2123.31,2025-11-27
2144,306,Electronics,2,1236.48,2025-12-01
2145,306,Electronics,4,3115.25,2025-12-09
2146,306,Sports,1,3118.76,2025-12-22
2147,306,Grocery,4,2860.09,2025-12-26
2148,306,Sports,1,1166.69,2026-01-15
2149,306,Beauty,1,1609.37,2026-01-28
2150,306,Beauty,1,2862.23,2026-03-30
2151,306,Sports,2,3552.01,2026-04-02
2152,306,Electronics,2,924.1,2026-04-15
2153,306,Beauty,3,199.94,2026-04-27
2154,306,Electronics,2,480.96,2026-05-29
2155,306,Beauty,2,2985.03,2026-06-20
2156,307,Grocery,2,1250.51,2026-03-22
2157,308,Apparel,1,3860.59,2025-12-30
2158,308,Beauty,1,1366.05,2026-01-07
2159,308,Apparel,1,3611.78,2026-02-04
2160,308,Electronics,4,579.03,2026-02-09
2161,308,Electronics,1,469.88,2026-03-15
2162,309,Beauty,3,2033.09,2026-05-19
2163,309,Home & Kitchen,3,2442.85,2026-05-21
2164,310,Beauty,3,1835.42,2025-11-21
2165,310,Apparel,3,456.63,2025-12-02
2166,310,Electronics,2,3398.6,2025-12-20
2167,310,Home & Kitchen,2,2291.68,2025-12-20
2168,310,Grocery,3,3780.63,2025-12-26
2169,310,Sports,1,2773.6,2026-02-05
2170,310,Home & Kitchen,2,1056.46,2026-02-26
2171,310,Sports,1,2499.86,2026-03-11
2172,310,Grocery,1,2392.55,2026-03-12
2173,310,Home & Kitchen,2,1711.41,2026-04-03
2174,310,Grocery,4,496.34,2026-04-19
2175,310,Sports,3,1745.76,2026-04-26
2176,310,Beauty,1,1671.75,2026-04-29
2177,310,Sports,4,912.56,2026-05-09
2178,310,Home & Kitchen,3,1183.42,2026-05-17
2179,310,Home & Kitchen,3,2271.35,2026-05-26
2180,310,Grocery,1,3261.03,2026-05-28
2181,310,Sports,2,957.62,2026-05-30
2182,310,Grocery,1,3942.94,2026-06-22
2183,310,Electronics,4,1956.36,2026-06-22
2184,310,Sports,2,2876.26,2026-07-02
2185,310,Electronics,1,3457.07,2026-07-12
2186,310,Grocery,1,340.23,2026-07-21
2187,310,Home & Kitchen,2,1906.14,2026-07-27
2188,311,Sports,4,3958.91,2026-06-04
2189,311,Apparel,1,1341.68,2026-06-12
2190,311,Electronics,2,2029.09,2026-06-16
2191,311,Beauty,1,2169.73,2026-06-20
2192,311,Electronics,3,1353.02,2026-06-25
2193,311,Home & Kitchen,3,3032.77,2026-07-11
2194,311,Beauty,1,2691.85,2026-07-13
2195,311,Beauty,4,2867.86,2026-07-14
2196,311,Electronics,2,696.41,2026-07-25
2197,311,Electronics,3,813.69,2026-07-26
2198,312,Apparel,1,2429.9,2026-07-09
2199,313,Beauty,3,2362.35,2025-02-12
2200,313,Sports,2,300.49,2025-02-19
2201,313,Sports,3,2105.35,2025-02-24
2202,313,Grocery,3,2722.39,2025-03-03
2203,313,Grocery,4,1823.06,2025-03-07
2204,313,Electronics,4,826.77,2025-04-15
2205,313,Electronics,2,831.04,2025-07-03
2206,314,Apparel,2,1214.81,2025-05-05
2207,314,Beauty,2,3621.37,2025-12-06
2208,314,Home & Kitchen,2,914.12,2026-05-01
2209,314,Sports,4,2113.5,2026-06-03
2210,314,Sports,2,3627.82,2026-06-15
2211,315,Apparel,2,3654.31,2025-10-17
2212,315,Electronics,1,2785.79,2026-02-27
2213,315,Apparel,3,899.26,2026-03-31
2214,315,Beauty,1,2317.0,2026-04-05
2215,315,Sports,4,2216.41,2026-06-18
2216,315,Grocery,3,3920.11,2026-06-27
2217,316,Home & Kitchen,4,2846.82,2025-06-18
2218,316,Apparel,1,508.7,2025-09-13
2219,316,Sports,4,3570.23,2025-10-05
2220,316,Electronics,2,1638.15,2026-02-03
2221,316,Apparel,2,1215.41,2026-03-31
2222,316,Home & Kitchen,4,2196.57,2026-06-24
2223,317,Apparel,1,718.27,2026-01-19
2224,317,Home & Kitchen,2,2567.16,2026-02-09
2225,317,Sports,4,3617.65,2026-03-30
2226,317,Home & Kitchen,3,1626.21,2026-04-09
2227,317,Grocery,2,2834.16,2026-05-23
2228,318,Electronics,1,3245.01,2025-01-09
2229,318,Beauty,1,1373.19,2025-06-10
2230,318,Home & Kitchen,4,2657.35,2025-09-12
2231,318,Electronics,4,3718.02,2025-09-26
2232,318,Beauty,2,3213.39,2025-12-27
2233,319,Beauty,3,3412.86,2024-12-06
2234,319,Beauty,2,3085.87,2024-12-15
2235,319,Apparel,2,1357.54,2025-01-10
2236,319,Grocery,3,1661.2,2025-01-22
2237,319,Grocery,4,1368.72,2025-03-19
2238,319,Grocery,1,3534.88,2025-11-28
2239,319,Beauty,4,777.24,2025-11-29
2240,319,Electronics,2,2113.98,2026-02-11
2241,319,Grocery,1,1577.6,2026-07-12
2242,320,Apparel,4,596.63,2024-09-17
2243,320,Electronics,3,2857.85,2024-11-06
2244,320,Electronics,4,2514.46,2024-11-18
2245,320,Home & Kitchen,4,2194.16,2025-01-07
2246,320,Sports,1,1770.73,2025-02-08
2247,320,Electronics,3,2194.26,2025-02-19
2248,320,Sports,4,2227.19,2025-03-04
2249,320,Sports,2,2133.47,2025-05-21
2250,320,Home & Kitchen,3,188.42,2025-09-11
2251,320,Electronics,2,2355.82,2025-10-14
2252,320,Sports,3,1796.01,2025-11-21
2253,320,Sports,3,2087.9,2026-01-17
2254,320,Electronics,2,1083.28,2026-06-26
2255,321,Grocery,4,2202.94,2025-06-24
2256,321,Beauty,3,619.33,2025-07-21
2257,321,Electronics,1,2309.47,2025-08-27
2258,321,Apparel,2,215.61,2025-09-02
2259,321,Apparel,2,2771.08,2025-09-15
2260,321,Grocery,2,3009.88,2025-11-24
2261,321,Home & Kitchen,1,1139.08,2025-12-02
2262,321,Apparel,3,989.9,2025-12-19
2263,321,Beauty,3,1569.05,2026-01-03
2264,321,Grocery,3,955.1,2026-02-12
2265,321,Apparel,2,1041.04,2026-02-25
2266,321,Sports,3,2696.94,2026-03-11
2267,321,Grocery,1,1227.66,2026-03-14
2268,321,Grocery,3,1204.67,2026-03-18
2269,321,Apparel,1,689.17,2026-03-18
2270,321,Home & Kitchen,2,595.93,2026-03-22
2271,321,Home & Kitchen,4,3918.27,2026-03-31
2272,321,Home & Kitchen,3,3793.38,2026-04-11
2273,321,Beauty,4,760.34,2026-04-17
2274,321,Home & Kitchen,2,3138.92,2026-04-25
2275,321,Apparel,4,2706.86,2026-05-20
2276,321,Grocery,1,3682.67,2026-06-14
2277,321,Electronics,3,1391.68,2026-06-15
2278,321,Apparel,3,2228.53,2026-07-15
2279,322,Grocery,1,2408.56,2025-01-07
2280,322,Apparel,3,2445.5,2025-03-09
2281,322,Home & Kitchen,2,1177.34,2025-09-29
2282,322,Sports,2,268.89,2025-10-10
2283,322,Beauty,1,1254.94,2025-10-31
2284,322,Grocery,3,3659.47,2026-02-01
2285,322,Home & Kitchen,3,2136.63,2026-06-01
2286,322,Sports,3,1861.13,2026-06-28
2287,323,Sports,4,3159.53,2025-04-06
2288,323,Sports,4,327.13,2025-05-27
2289,323,Beauty,4,2414.95,2025-08-14
2290,323,Electronics,3,2510.85,2025-11-02
2291,323,Apparel,2,1316.47,2025-11-14
2292,323,Home & Kitchen,4,2461.24,2025-11-22
2293,323,Sports,4,952.3,2026-03-20
2294,324,Electronics,1,2560.3,2026-05-27
2295,324,Apparel,2,1805.42,2026-05-30
2296,324,Home & Kitchen,1,2439.0,2026-06-01
2297,325,Apparel,4,3390.95,2026-03-11
2298,326,Apparel,1,1996.9,2026-03-31
2299,326,Apparel,2,458.02,2026-04-03
2300,326,Beauty,4,1095.32,2026-04-06
2301,326,Home & Kitchen,4,2493.34,2026-04-08
2302,326,Grocery,2,383.22,2026-04-22
2303,326,Apparel,4,568.86,2026-04-25
2304,326,Beauty,4,2184.98,2026-04-28
2305,326,Electronics,2,460.25,2026-05-01
2306,326,Sports,2,213.43,2026-05-11
2307,326,Apparel,4,2872.61,2026-05-12
2308,326,Apparel,1,2111.85,2026-05-20
2309,326,Beauty,1,2891.38,2026-05-23
2310,326,Home & Kitchen,1,815.19,2026-05-25
2311,326,Beauty,2,3890.57,2026-05-25
2312,326,Sports,4,1702.48,2026-05-28
2313,326,Electronics,4,1541.58,2026-06-04
2314,326,Apparel,1,3603.77,2026-06-11
2315,326,Sports,1,3203.57,2026-06-11
2316,326,Apparel,4,474.11,2026-06-14
2317,326,Home & Kitchen,4,3153.36,2026-06-16
2318,326,Electronics,1,1860.04,2026-06-20
2319,326,Electronics,2,1629.35,2026-06-23
2320,326,Sports,2,1668.93,2026-06-25
2321,326,Grocery,1,1194.35,2026-06-25
2322,326,Sports,2,2650.09,2026-06-25
2323,326,Grocery,3,3039.2,2026-06-28
2324,326,Apparel,3,3592.36,2026-06-29
2325,326,Grocery,3,1356.5,2026-07-09
2326,326,Sports,1,2948.36,2026-07-12
2327,327,Grocery,2,3255.82,2025-10-19
2328,327,Beauty,2,207.7,2025-11-09
2329,327,Beauty,1,3851.88,2026-01-03
2330,327,Grocery,1,3166.03,2026-02-15
2331,327,Apparel,1,1781.56,2026-03-14
2332,327,Grocery,2,1474.59,2026-03-16
2333,327,Home & Kitchen,1,1697.7,2026-04-03
2334,327,Sports,4,2170.41,2026-06-18
2335,327,Beauty,1,3251.2,2026-07-04
2336,328,Sports,4,1532.86,2025-09-24
2337,329,Grocery,1,586.3,2026-01-21
2338,329,Apparel,3,2629.92,2026-01-25
2339,329,Sports,4,2402.14,2026-06-25
2340,330,Beauty,3,3921.97,2025-10-20
